time,dram_rapl,hs_success_rate
202.47466156,31585.75,0.5
202.7189012,31585.5,0.75
202.96314084,31555.25,0.5
203.20738048,31570.25,0.25
203.45162012,31570.25,0.25
203.69585976,31570.5,0.25
203.9400994,31585.5,0.25
204.18433904,31570.5,0.5
204.42857868,31555.0,0.5
204.67281832,31570.25,0.75
204.91705796,31570.5,0.75
205.1612976,31555.0,0.75
205.40553724,31570.5,0.75
205.64977688,31555.0,0.5
205.89401652,31570.25,0.75
206.13825616,31555.25,0.25
206.3824958,31570.25,0.0
206.62673544,31555.25,0.25
206.87097508,31692.25,0.0
207.11521472,31555.25,0.5
207.35945436,31555.0,0.75
207.603694,31570.5,0.25
207.84793364,31555.0,0.25
208.09217328,31570.25,0.25
208.33641292,31570.5,0.5
208.58065256,31585.5,1.0
208.8248922,31555.25,1.0
209.06913184,31570.25,0.25
209.31337148,31570.25,0.25
209.55761112,31555.25,0.0
209.80185076,31570.25,0.0
210.0460904,31570.5,0.25
210.29033004,31570.25,0.25
210.53456968,31570.25,0.5
210.77880932,37490.75,0.25
211.02304896,63293.5,0.0
211.2672886,62789.75,0.0
211.51152824,63293.25,0.0
211.75576788,63247.5,0.0
212.00000752,63049.25,0.0
212.24424716,63064.25,0.0
212.4884868,63034.0,0.0
212.73272644,63033.75,0.0
212.97696608,63064.5,0.0
213.22120572,63034.0,0.0
213.46544536,63064.25,0.0
213.709685,63049.25,0.0
213.95392464,63064.5,0.0
214.19816428,63049.0,0.0
214.44240392,63049.25,0.0
214.68664356,63033.75,0.0
214.9308832,63064.5,0.0
215.17512284,63049.25,0.0
215.41936248,63049.0,0.0
215.66360212,63049.25,0.0
215.90784176,63130.333333333336,0.0
216.1520814,63049.25,0.0
216.39632104,63064.5,0.0
216.64056068,63064.25,0.0
216.88480032,63049.25,0.0
217.12903996,63125.5,0.0
217.3732796,63110.25,0.0
217.61751924,63125.25,0.0
217.86175888,63110.25,0.0
218.10599852,63095.0,0.0
218.35023816,63064.5,0.0
218.5944778,63140.5,0.0
218.83871744,63110.25,0.0
219.08295708,63186.5,0.0
219.32719672,63095.0,0.0
219.57143636,63079.5,0.0
219.815676,63064.5,0.0
220.05991564,63034.0,0.0
220.30415528,63064.25,0.0
220.54839492,63049.25,0.0
220.79263456,63308.5,0.0
221.0368742,63079.75,0.0
221.28111384,63171.25,0.0
221.52535348,63094.75,0.0
221.76959312,63064.5,0.0
222.01383276,39459.25,0.5
222.2580724,31570.25,0.5
222.50231204,31585.75,0.0
222.74655168,31570.25,0.5
222.99079132,31692.5,0.25
223.23503096,31600.75,0.25
223.4792706,31585.75,0.5
223.72351024,31585.5,0.5
223.96774988,31707.75,0.25
224.21198952,31570.25,1.0
224.45622916,31646.75,0.5
224.7004688,31555.0,1.0
224.94470844,31555.25,0.5
225.18894808,31555.0,0.5
225.43318772,31570.25,0.25
225.67742736,31555.25,0.25
225.921667,31570.25,0.25
226.16590664,31555.0,0.25
226.41014628,31585.75,0.0
226.65438592,31631.25,0.25
226.89862556,31555.25,0.5
227.1428652,31570.25,0.5
227.38710484,31570.5,0.0
227.63134448,31555.0,0.25
227.87558412,31585.75,0.5
228.11982376,31570.25,1.0
228.3640634,31555.0,0.75
228.60830304,31555.25,0.25
228.85254268,31570.25,0.0
229.09678232,31570.5,0.0
229.34102196,31570.25,0.5
229.5852616,31555.0,0.5
229.82950124,31570.5,0.25
230.07374088,31570.25,0.5
230.31798052,31555.25,0.75
230.56222016,31555.0,0.0
230.8064598,31570.25,0.25
231.05069944,31555.25,0.0
231.29493908,31707.5,0.5
231.53917872,31585.75,0.25
231.78341836,31555.0,0.0
232.027658,60897.75,0.0
232.27189764,63018.75,0.0
232.51613728,63049.0,0.0
232.76037692,63034.0,0.0
233.00461656,63079.5,0.0
233.2488562,63110.25,0.0
233.49309584,63140.75,0.0
233.73733548,63110.25,0.0
233.98157512,63079.5,0.0
234.22581476,63125.5,0.0
234.4700544,63125.5,0.0
234.71429404,63171.333333333336,0.0
234.95853368,63079.5,0.0
235.20277332,63064.5,0.0
235.44701296,63034.0,0.0
235.6912526,63049.0,0.0
235.93549224,63064.5,0.0
236.17973188,63018.5,0.0
236.42397152,63034.0,0.0
236.66821116,63049.25,0.0
236.9124508,63018.5,0.0
237.15669044,63049.25,0.0
237.40093008,63049.0,0.0
237.64516972,63064.5,0.0
237.88940936,63308.5,0.0
238.133649,63049.25,0.0
238.37788864,63049.25,0.0
238.62212828,63049.0,0.0
238.86636792,63034.0,0.0
239.11060756,63049.0,0.0
239.3548472,63049.25,0.0
239.59908684,63064.5,0.0
239.84332648,63033.75,0.0
240.08756612,63049.25,0.0
240.33180576,63064.5,0.0
240.5760454,63049.0,0.0
240.82028504,63049.25,0.0
241.06452468,63064.25,0.0
241.30876432,63018.75,0.0
241.55300396,63018.75,0.0
241.7972436,63033.75,0.0
242.04148324,63018.75,0.0
242.28572288,63064.25,0.0
242.52996252,63018.75,0.0
242.77420216,63064.5,0.0
243.0184418,47759.75,0.25
243.26268144,31570.25,0.5
243.50692108,31570.5,0.5
243.75116072,31539.75,0.5
243.99540036,31570.5,0.5
244.23964,31555.0,0.5
244.48387964,31539.75,0.5
244.72811928,31555.25,0.5
244.97235892,31555.0,0.75
245.21659856,31570.5,0.5
245.4608382,31570.25,0.75
245.70507784,31555.0,0.75
245.94931748,31555.25,0.25
246.19355712,31570.25,0.5
246.43779676,31570.5,0.25
246.6820364,31555.0,1.0
246.92627604,31555.0,0.5
247.17051568,31555.25,0.5
247.41475532,31555.0,0.75
247.65899496,31570.25,0.75
247.9032346,31570.5,0.5
248.14747424,31555.0,0.5
248.39171388,31707.75,0.25
248.63595352,31570.25,0.25
248.88019316,31555.25,0.5
249.1244328,31585.5,0.5
249.36867244,31570.5,0.25
249.61291208,31555.0,0.5
249.85715172,31570.25,0.5
250.10139136,31570.5,0.75
250.345631,31570.25,0.5
250.58987064,31570.5,1.0
250.83411028,31570.25,0.75
251.07834992,31570.5,0.25
251.32258956,31570.25,0.75
251.5668292,31570.25,0.5
251.81106884,31555.25,1.0
252.05530848,31570.25,0.5
252.29954812,31585.75,0.75
252.54378776,31570.25,0.75
252.7880274,31570.25,0.5
253.03226704,52963.25,0.25
253.27650668,63064.5,0.0
253.52074632,63049.0,0.0
253.76498596,62805.0,0.0
254.0092256,63049.25,0.0
254.25346524,63049.0,0.0
254.49770488,63308.75,0.0
254.74194452,63064.25,0.0
254.98618416,63034.0,0.0
255.2304238,63049.25,0.0
255.47466344,63094.75,0.0
255.71890308,63140.75,0.0
255.96314272,63186.5,0.0
256.20738236,63049.25,0.0
256.451622,63079.5,0.0
256.69586164,63079.75,0.0
256.94010128,63064.5,0.0
257.18434092,63018.5,0.0
257.42858056,63064.5,0.0
257.6728202,63034.0,0.0
257.91705984,63049.0,0.0
258.16129948,63049.25,0.0
258.40553912,63033.75,0.0
258.64977876,63049.25,0.0
258.8940184,63049.25,0.0
259.13825804,63018.5,0.0
259.38249768,63095.0,0.0
259.62673732,63033.75,0.0
259.87097696,63049.25,0.0
260.1152166,63095.0,0.0
260.35945624,63049.0,0.0
260.60369588,63049.25,0.0
260.84793552,63049.25,0.0
261.09217516,63110.0,0.0
261.3364148,63079.75,0.0
261.58065444,63095.0,0.0
261.82489408,63095.0,0.0
262.06913372,63308.5,0.0
262.31337336,63094.75,0.0
262.557613,63049.25,0.0
262.80185264,63095.0,0.0
263.04609228,63156.0,0.0
263.29033192,63094.75,0.0
263.53457156,63095.0,0.0
263.7788112,63064.5,0.0
264.02305084,55725.0,0.25
264.26729048,31555.0,0.75
264.51153012,31570.25,0.25
264.75576976,31570.5,0.0
265.0000094,31555.0,0.5
265.24424904,31707.75,0.25
265.48848868,31570.25,0.0
265.73272832,31570.5,0.0
265.97696796,31570.25,0.25
266.2212076,31570.5,0.25
266.46544724,31585.5,0.25
266.70968688,31570.25,0.75
266.95392652,31555.25,0.25
267.19816616,31707.75,0.25
267.4424058,31616.0,0.5
267.68664544,31601.0,0.5
267.93088508,31570.25,0.25
268.17512472,31555.0,0.75
268.41936436,31570.5,0.75
268.663604,31570.25,0.5
268.90784364,31646.75,0.25
269.15208328,31555.0,0.5
269.39632292,31570.5,0.0
269.64056256,31555.0,0.75
269.8848022,31631.5,0.25
270.12904184,31570.25,0.0
270.37328148,31570.25,0.25
270.61752112,31570.5,0.5
270.86176076,31570.25,0.5
271.1060004,31570.5,0.25
271.35024004,31555.0,0.5
271.59447968,31570.25,0.75
271.83871932,32135.0,0.0
272.08295896,31555.0,0.75
272.3271986,31601.0,0.5
272.57143824,31595.666666666668,0.6666666666666666
272.81567788,31570.5,0.5
273.05991752,31570.25,0.5
273.30415716,31570.5,0.75
273.5483968,31570.25,0.5
273.79263644,31555.0,0.0
274.03687608,36926.25,0.25
274.28111572,63018.75,0.0
274.52535536,63064.25,0.0
274.769595,63018.75,0.0
275.01383464,63049.0,0.0
275.25807428,63034.0,0.0
275.50231392,63049.25,0.0
275.74655356,63033.75,0.0
275.9907932,63095.0,0.0
276.23503284,63095.0,0.0
276.47927248,63125.25,0.0
276.72351212,63140.75,0.0
276.96775176,63140.75,0.0
277.2119914,63034.0,0.0
277.45623104,63064.25,0.0
277.70047068,63049.25,0.0
277.94471032,63049.25,0.0
278.18894996,63033.75,0.0
278.4331896,63110.25,0.0
278.67742924,63049.25,0.0
278.92166888,63308.5,0.0
279.16590852,63049.0,0.0
279.41014816,63049.25,0.0
279.6543878,63034.0,0.0
279.89862744,63079.5,0.0
280.14286708,63049.25,0.0
280.38710672,63064.5,0.0
280.63134636,63049.0,0.0
280.875586,63034.0,0.0
281.11982564,63049.0,0.0
281.36406528,63049.25,0.0
281.60830492,63034.0,0.0
281.85254456,63079.5,0.0
282.0967842,63079.75,0.0
282.34102384,63049.25,0.0
282.58526348,63064.25,0.0
282.82950312,63034.0,0.0
283.07374276,63049.0,0.0
283.3179824,63034.0,0.0
283.56222204,63064.5,0.0
283.80646168,63018.5,0.0
284.05070132,63034.0,0.0
284.29494096,63033.75,0.0
284.5391806,63049.25,0.0
284.78342024,63034.0,0.0
285.02765988,63064.25,0.0
285.27189952,32547.0,0.5
285.51613916,31570.25,0.5
285.7603788,31570.5,0.25
286.00461844,31555.0,0.0
286.24885808,31539.75,0.0
286.49309772,31540.0,0.5
286.73733736,31555.0,0.25
286.981577,31540.0,0.0
287.22581664,31539.75,0.0
287.47005628,31555.0,0.25
287.71429592,31555.25,0.5
287.95853556,31555.0,0.5
288.2027752,31555.0,0.75
288.44701484,31555.25,0.75
288.69125448,31570.25,0.5
288.93549412,31570.5,0.75
289.17973376,31570.25,0.5
289.4239734,31845.0,0.0
289.66821304,31478.75,0.25
289.91245268,31723.0,0.5
290.15669232,31570.25,0.75
290.40093196,31601.0,0.25
290.6451716,31570.25,0.75
290.88941124,31585.75,0.25
291.13365088,31570.25,0.5
291.37789052,31433.0,0.6666666666666666
291.62213016,31555.25,0.0
291.8663698,31722.75,0.5
292.11060944,31570.5,0.0
292.35484908,31585.5,0.0
292.59908872,31570.5,0.25
292.84332836,31585.5,0.0
293.087568,31555.25,0.5
293.33180764,31585.5,0.0
293.57604728,31555.0,0.25
293.82028692,31585.75,0.25
294.06452656,31570.25,0.5
294.3087662,31570.5,0.5
294.55300584,31570.25,0.5
294.79724548,31616.25,0.75
295.04148512,31631.25,0.25
295.28572476,60089.0,0.0
295.5299644,63079.75,0.0
295.77420404,63125.25,0.0
296.01844368,63308.75,0.0
296.26268332,63033.75,0.0
296.50692296,63049.25,0.0
296.7511626,63034.0,0.0
296.99540224,63064.25,0.0
297.23964188,63064.5,0.0
297.48388152,63033.75,0.0
297.72812116,63049.25,0.0
297.9723608,63034.0,0.0
298.21660044,63033.75,0.0
298.46084008,63034.0,0.0
298.70507972,63018.5,0.0
298.94931936,63049.25,0.0
299.193559,63049.25,0.0
299.43779864,63049.0,0.0
299.68203828,63034.0,0.0
299.92627792,63049.0,0.0
300.17051756,63034.0,0.0
300.4147572,63018.75,0.0
300.65899684,63049.0,0.0
300.90323648,63034.0,0.0
301.14747612,63049.0,0.0
301.39171576,63034.0,0.0
301.6359554,63049.25,0.0
301.88019504,63064.25,0.0
302.12443468,63034.0,0.0
302.36867432,63049.0,0.0
302.61291396,63049.25,0.0
302.8571536,63034.0,0.0
303.10139324,63033.75,0.0
303.34563288,63034.0,0.0
303.58987252,63308.5,0.0
303.83411216,63034.0,0.0
304.0783518,63049.0,0.0
304.32259144,63034.0,0.0
304.56683108,63064.25,0.0
304.81107072,63034.0,0.0
305.05531036,63034.0,0.0
305.29955,63064.25,0.0
305.54378964,63049.25,0.0
305.78802928,63064.5,0.0
306.03226892,63049.0,0.0
306.27650856,40420.5,0.75
306.5207482,31555.0,0.5
306.76498784,31631.5,0.5
307.00922748,31707.75,0.75
307.25346712,31570.25,0.5
307.49770676,31585.5,0.25
307.7419464,31570.5,0.25
307.98618604,31555.0,0.25
308.23042568,31570.5,0.75
308.47466532,31570.25,0.25
308.71890496,31570.25,0.75
308.9631446,31555.25,0.25
309.20738424,31570.25,0.0
309.45162388,31570.5,0.25
309.69586352,31555.0,0.0
309.94010316,31555.0,0.0
310.1843428,31570.5,0.25
310.42858244,31616.0,0.6666666666666666
310.67282208,31570.5,0.75
310.91706172,31570.25,0.5
311.16130136,31570.25,1.0
311.405541,31555.25,1.0
311.64978064,31570.25,0.5
311.89402028,31555.25,0.25
312.13825992,31570.25,0.25
312.38249956,31555.0,0.0
312.6267392,31570.5,0.0
312.87097884,31570.25,0.25
313.11521848,31570.5,0.0
313.35945812,31555.0,0.25
313.60369776,31768.75,0.25
313.8479374,31570.25,0.5
314.09217704,31570.5,0.5
314.33641668,31631.25,0.25
314.58065632,31585.75,0.5
314.82489596,31570.25,0.5
315.0691356,31570.5,0.0
315.31337524,31570.25,0.0
315.55761488,31753.5,0.25
315.80185452,31570.25,0.5
316.04609416,31768.75,0.5
316.2903338,52139.25,0.0
316.53457344,63049.0,0.0
316.77881308,63079.75,0.0
317.02305272,63049.25,0.0
317.26729236,63049.0,0.0
317.511532,63049.25,0.0
317.75577164,63003.25,0.0
318.00001128,63079.75,0.0
318.24425092,63049.25,0.0
318.48849056,63049.0,0.0
318.7327302,63034.0,0.0
318.97696984,63049.25,0.0
319.22120948,63064.25,0.0
319.46544912,63064.5,0.0
319.70968876,63049.0,0.0
319.9539284,63034.0,0.0
320.19816804,63049.25,0.0
320.44240768,63293.25,0.0
320.68664732,63079.75,0.0
320.93088696,63049.0,0.0
321.1751266,63034.0,0.0
321.41936624,63049.0,0.0
321.66360588,63095.0,0.0
321.90784552,63064.5,0.0
322.15208516,63033.75,0.0
322.3963248,63064.5,0.0
322.64056444,63034.0,0.0
322.88480408,63064.25,0.0
323.12904372,63049.25,0.0
323.37328336,63049.0,0.0
323.617523,63064.5,0.0
323.86176264,63034.0,0.0
324.10600228,63033.75,0.0
324.35024192,63049.25,0.0
324.59448156,63064.5,0.0
324.8387212,63049.0,0.0
325.08296084,63079.75,0.0
325.32720048,63079.75,0.0
325.57144012,63064.25,0.0
325.81567976,63095.0,0.0
326.0599194,63079.75,0.0
326.30415904,63049.0,0.0
326.54839868,63110.25,0.0
326.79263832,63079.75,0.0
327.03687796,63125.5,0.0
327.2811176,48721.0,0.0
327.52535724,31555.25,0.25
327.76959688,31555.0,0.75
328.01383652,31539.75,0.75
328.25807616,31555.25,0.0
328.5023158,31555.0,0.5
328.74655544,31555.25,0.25
328.99079508,31555.0,0.5
329.23503472,31616.0,0.3333333333333333
329.47927436,31555.25,0.75
329.723514,31555.0,0.75
329.96775364,31570.25,0.5
330.21199328,31555.25,0.75
330.45623292,31585.5,1.0
330.70047256,31540.0,0.0
330.9447122,31570.25,0.0
331.18895184,31570.25,0.0
331.43319148,31555.25,0.0
331.67743112,32196.0,0.25
331.92167076,31478.75,0.5
332.1659104,31555.0,0.5
332.41015004,31570.5,0.5
332.65438968,31570.25,0.25
332.89862932,31570.5,0.25
333.14286896,31570.25,0.75
333.3871086,31707.75,0.5
333.63134824,31555.0,0.75
333.87558788,31585.75,0.75
334.11982752,31570.25,0.25
334.36406716,31570.25,0.25
334.6083068,31570.5,0.25
334.85254644,31570.25,0.0
335.09678608,31570.5,0.25
335.34102572,31555.0,0.0
335.58526536,31570.25,0.25
335.829505,31738.25,0.25
336.07374464,31585.75,0.0
336.31798428,31570.25,0.0
336.56222392,31616.25,0.5
336.80646356,31570.25,0.25
337.0507032,31631.5,0.0
337.29494284,44235.0,0.0
337.53918248,63049.25,0.0
337.78342212,63049.0,0.0
338.02766176,63034.0,0.0
338.2719014,63049.0,0.0
338.51614104,63064.5,0.0
338.76038068,63049.25,0.0
339.00462032,63049.0,0.0
339.24885996,63064.5,0.0
339.4930996,63049.25,0.0
339.73733924,63033.75,0.0
339.98157888,63095.0,0.0
340.22581852,63034.0,0.0
340.47005816,63049.0,0.0
340.7142978,63064.5,0.0
340.95853744,63033.75,0.0
341.20277708,63049.25,0.0
341.44701672,63064.5,0.0
341.69125636,63033.75,0.0
341.935496,63064.5,0.0
342.17973564,63033.75,0.0
342.42397528,63049.25,0.0
342.66821492,63034.0,0.0
342.91245456,63049.0,0.0
343.1566942,63049.25,0.0
343.40093384,63033.75,0.0
343.64517348,63034.0,0.0
343.88941312,63049.25,0.0
344.13365276,63049.0,0.0
344.3778924,63034.0,0.0
344.62213204,63064.5,0.0
344.86637168,63018.5,0.0
345.11061132,63308.5,0.0
345.35485096,63049.25,0.0
345.5990906,63064.5,0.0
345.84333024,63033.75,0.0
346.08756988,63034.0,0.0
346.33180952,63049.0,0.0
346.57604916,63049.25,0.0
346.8202888,63034.0,0.0
347.06452844,63033.75,0.0
347.30876808,63034.0,0.0
347.55300772,63110.25,0.0
347.79724736,63140.5,0.0
348.041487,63171.333333333336,0.0
348.28572664,63049.25,0.0
348.52996628,33004.5,0.75
348.77420592,31570.5,0.75
349.01844556,31555.0,0.25
349.2626852,31555.25,0.75
349.50692484,31555.0,0.5
349.75116448,31555.0,0.25
349.99540412,31677.25,0.0
350.23964376,31555.0,0.0
350.4838834,31540.0,0.0
350.72812304,31555.0,0.0
350.97236268,31707.75,0.25
351.21660232,31585.5,0.75
351.46084196,31585.75,0.5
351.7050816,31555.0,0.5
351.94932124,31555.0,0.25
352.19356088,31601.0,0.25
352.43780052,31616.0,0.25
352.68204016,31570.5,0.0
352.9262798,31555.0,0.75
353.17051944,31585.75,0.5
353.41475908,31555.0,0.5
353.65899872,31570.25,1.0
353.90323836,31585.75,0.25
354.147478,31570.25,0.75
354.39171764,31570.5,0.25
354.63595728,31570.25,0.75
354.88019692,31570.5,0.0
355.12443656,31585.5,0.0
355.3686762,31570.25,0.25
355.61291584,31570.5,0.75
355.85715548,31570.25,0.5
356.10139512,31570.5,0.75
356.34563476,31555.0,0.5
356.5898744,31585.75,1.0
356.83411404,31555.0,0.25
357.07835368,31555.0,0.75
357.32259332,31570.5,0.25
357.56683296,31570.25,0.25
357.8110726,31692.5,0.75
358.05531224,31570.25,0.5
358.29955188,35873.5,0.5
358.54379152,63049.0,0.0
358.78803116,63049.25,0.0
359.0322708,63064.25,0.0
359.27651044,63049.25,0.0
359.52075008,63079.75,0.0
359.76498972,63049.0,0.0
360.00922936,63110.25,0.0
360.253469,63049.25,0.0
360.49770864,63064.25,0.0
360.74194828,63064.5,0.0
360.98618792,63018.75,0.0
361.23042756,63079.5,0.0
361.4746672,63049.25,0.0
361.71890684,63033.75,0.0
361.96314648,63293.5,0.0
362.20738612,63018.5,0.0
362.45162576,63034.0,0.0
362.6958654,63049.0,0.0
362.94010504,63049.25,0.0
363.18434468,63064.5,0.0
363.42858432,63033.75,0.0
363.67282396,63049.25,0.0
363.9170636,63064.5,0.0
364.16130324,63064.25,0.0
364.40554288,63034.0,0.0
364.64978252,63064.25,0.0
364.89402216,63064.5,0.0
365.1382618,63125.5,0.0
365.38250144,63033.75,0.0
365.62674108,63049.25,0.0
365.87098072,63095.0,0.0
366.11522036,63064.25,0.0
366.35946,63049.25,0.0
366.60369964,63095.0,0.0
366.84793928,63095.0,0.0
367.09217892,63150.666666666664,0.0
367.33641856,63079.75,0.0
367.5806582,63049.25,0.0
367.82489784,63033.75,0.0
368.06913748,63034.0,0.0
368.31337712,63079.5,0.0
368.55761676,63110.25,0.0
368.8018564,63049.25,0.0
369.04609604,63079.5,0.0
369.29033568,63079.75,0.0
369.53457532,41366.5,0.5
369.77881496,31570.25,0.5
370.0230546,31570.5,0.25
370.26729424,31570.25,0.25
370.51153388,31555.25,0.25
370.75577352,31570.25,0.5
371.00001316,31555.0,0.25
371.2442528,31570.5,0.75
371.48849244,31555.0,0.5
371.73273208,31570.5,0.5
371.97697172,31555.0,1.0
372.22121136,31570.25,0.5
372.465451,31555.25,1.0
372.70969064,31570.25,0.5
372.95393028,31555.25,0.75
373.19816992,31570.25,0.0
373.44240956,31570.25,0.0
373.6866492,31555.25,0.25
373.93088884,31570.25,0.75
374.17512848,31570.5,0.5
374.41936812,31570.25,0.25
374.66360776,31692.5,0.5
374.9078474,31555.0,0.25
375.15208704,31555.25,0.5
375.39632668,31722.75,0.25
375.64056632,31585.75,0.25
375.88480596,31570.25,0.25
376.1290456,31707.75,0.0
376.37328524,31570.25,0.5
376.61752488,31601.0,0.5
376.86176452,31631.25,0.25
377.10600416,31555.25,0.75
377.3502438,31555.0,0.25
377.59448344,31570.5,0.75
377.83872308,31570.25,0.25
378.08296272,31585.5,0.25
378.32720236,31555.25,0.5
378.571442,31585.5,0.0
378.81568164,31555.25,0.25
379.05992128,31555.0,0.5
379.30416092,31631.5,0.5
379.54840056,59432.75,0.0
379.7926402,63033.75,0.0
380.03687984,63034.0,0.0
380.28111948,63049.25,0.0
380.52535912,63018.5,0.0
380.76959876,63095.0,0.0
381.0138384,63064.5,0.0
381.25807804,63064.25,0.0
381.50231768,63064.5,0.0
381.74655732,63110.25,0.0
381.99079696,63064.25,0.0
382.2350366,63049.25,0.0
382.47927624,63033.75,0.0
382.72351588,63049.25,0.0
382.96775552,63034.0,0.0
383.21199516,63064.25,0.0
383.4562348,63034.0,0.0
383.70047444,63049.25,0.0
383.94471408,63125.25,0.0
384.18895372,63064.5,0.0
384.43319336,63064.5,0.0
384.677433,63049.0,0.0
384.92167264,63064.5,0.0
385.16591228,63049.25,0.0
385.41015192,63033.75,0.0
385.65439156,63034.0,0.0
385.8986312,63130.333333333336,0.0
386.14287084,63110.25,0.0
386.38711048,63049.25,0.0
386.63135012,63049.0,0.0
386.87558976,63049.25,0.0
387.1198294,63049.25,0.0
387.36406904,63033.75,0.0
387.60830868,63110.25,0.0
387.85254832,63125.5,0.0
388.09678796,63064.25,0.0
388.3410276,63064.5,0.0
388.58526724,63308.5,0.0
388.82950688,63034.0,0.0
389.07374652,63018.5,0.0
389.31798616,63049.25,0.0
389.5622258,63186.5,0.0
389.80646544,63079.75,0.0
390.05070508,63155.75,0.0
390.29494472,63049.25,0.0
390.53918436,49346.75,0.25
390.783424,31555.25,0.0
391.02766364,31539.75,0.25
391.27190328,31677.25,0.25
391.51614292,31570.25,0.25
391.76038256,32135.0,1.0
392.0046222,31570.25,0.5
392.24886184,31692.5,0.25
392.49310148,31600.75,0.25
392.73734112,31555.25,0.5
392.98158076,31570.25,0.75
393.2258204,31570.5,0.25
393.47006004,31585.5,0.75
393.71429968,31707.75,0.25
393.95853932,31616.0,0.25
394.20277896,31570.5,0.25
394.4470186,31570.25,0.5
394.69125824,31601.0,0.75
394.93549788,31631.25,0.75
395.17973752,31570.5,0.75
395.42397716,31570.25,0.25
395.6682168,31570.25,0.75
395.91245644,31570.5,0.0
396.15669608,31570.25,0.25
396.40093572,31555.25,0.0
396.64517536,31570.25,0.25
396.889415,31631.5,0.0
397.13365464,31570.25,0.5
397.37789428,31555.0,0.5
397.62213392,31585.75,0.0
397.86637356,31555.0,0.25
398.1106132,31555.25,0.25
398.35485284,31555.0,0.25
398.59909248,31692.5,0.25
398.84333212,31570.25,0.75
399.08757176,31570.5,0.0
399.3318114,31570.25,0.5
399.57605104,31555.0,0.5
399.82029068,31540.0,0.75
400.06453032,31555.0,0.5
400.30876996,31539.75,1.0
400.5530096,31412.666666666668,0.6666666666666666
