time,vppfiltered
10.08998974,0.000630080912160402
10.10998974,0.000132591430159198
10.12998974,0.00034938108690372
10.14998974,0.000338539162342118
10.16998974,0.000657735005667376
10.18998974,0.000397872632178848
10.20998974,0.000240402582922227
10.22998974,8.42237628556224e-05
10.24998974,0.000610274697824644
10.26998974,0.000493739548434195
10.28998974,0.000180802969199106
10.30998974,0.000971868664405624
10.32998973,0.000382448007032101
10.34998973,0.000141274878841255
10.36998973,0.000119620598339803
10.38998973,0.000190843455402022
10.40998973,0.000500879929490079
10.42998973,0.000176997920751174
10.44998973,0.000350190467100657
10.46998973,0.000496739002520553
10.49000973,0.000786303684754409
10.51000973,0.000255862341508449
10.53000973,0.000273022066077003
10.55000973,0.000917581309858079
10.57000973,0.000543317465621528
10.59000973,0.000358597113950404
10.61000973,0.000253814709006229
10.63000973,0.000181457135012147
10.65000973,0.00047667294137662
10.67000973,0.000243921239868863
10.69000973,0.000135772566586896
10.71000973,0.000211963257601421
10.73000972,0.00030584047692529
10.75000972,0.000292453688615543
10.77000972,0.000201010466742864
10.79000972,0.000701366698634331
10.81000972,0.00059813815808395
10.83000972,0.00050934690805942
10.85000972,0.000266869639556198
10.87000972,0.000111157704514481
10.89000972,0.000914135230560726
10.91000972,0.000287290387764472
10.93000972,0.000117337674600457
10.95000972,0.00016385508329379
10.97000972,0.000804043780936758
10.99000972,0.000558560275060303
11.01000972,0.000130886533553977
11.03000972,0.000294058991052106
11.05000972,0.000680402988053446
11.07000972,0.000744193751884688
11.09000972,0.000273876588665358
11.11000972,9.28663948781474e-05
11.13000971,0.00103633664320674
11.15000971,0.000127440738679733
11.17000971,0.000309781839628572
11.19000971,8.10644067251705e-05
11.21000971,0.000115590080508593
11.23000971,0.000153835120098801
11.25000971,0.000143040974056419
11.27000971,0.00011279079507953
11.29000971,0.000514945341391832
11.31000971,0.000241427887977745
11.33000971,0.000158596294242579
11.35000971,0.000119805079939165
11.37000971,0.000660279338091688
11.39000971,0.000325647222009755
11.41000971,0.000249725365684189
11.43000971,0.000249236939294274
11.45000971,0.000269683154644517
11.47000971,0.000221473103901334
11.49000971,0.000204776106202459
11.5100097,0.000318076745848538
11.5300097,0.000224534440662606
11.5500097,0.000158468181401619
11.5700097,0.000182868713561131
11.5900097,0.000155436458362816
11.6100097,0.000131842499368592
11.6300097,0.000185100085982014
11.6500097,0.000148766430952816
11.6700097,0.000371892167332262
11.6900097,0.000407094380280427
11.7100097,0.000273700638849693
11.7300097,0.000163242739928706
11.7500097,0.000406112511174235
11.7700097,0.000186012150153748
11.7900097,8.3464755830028e-05
11.8100097,0.000272542807170252
11.8300097,0.000420785136976541
11.8500097,0.00015276643768095
11.8700097,0.000148402323425522
11.8900097,0.000143355975311518
11.91000969,0.000145803403180404
11.93000969,0.000208965537752434
11.95000969,0.000417378240779333
11.97000969,0.000262888213925742
11.99000969,0.000302582041435223
12.01000969,0.000198318178687901
12.03000969,0.000302303093180679
12.05000969,0.000290661598188487
12.07000969,0.000291250858464112
12.09000969,0.000258071291001616
12.11000969,0.000232204742133252
12.13000969,0.000200753355626054
12.15000969,0.000163822203612592
12.17000969,0.00018419224923501
12.19000969,0.000159514635887015
12.21000969,0.000112458242880319
12.23000969,0.000128568097353604
12.25000969,0.000598102297215638
12.27000969,0.000309204412695515
12.29000969,9.66520135093623e-05
12.31000968,0.000220185547341042
12.33000968,0.000128827054727404
12.35000968,0.000253541368408019
12.37000968,0.000235232054832696
12.39000968,0.000109752447917127
12.41000968,0.000185199761753687
12.43000968,0.000191267060539234
12.45000968,0.000164926880840577
12.47000968,0.000346826037486549
12.49000968,0.000218187056819795
12.51000968,0.000286243313289244
12.53000968,0.000158342415753276
12.55000968,0.000212771050714439
12.57000968,0.000266944070533764
12.59000968,0.000155244472272528
12.61000968,0.000280679100921505
12.63000968,0.000246242444467434
12.65000968,8.57940443161943e-05
12.67000968,0.000152045957256088
12.69000968,0.000234636753984163
12.71000967,0.000103154395696179
12.73000967,0.000311343944612048
12.75000967,0.000375404814274183
12.77000967,0.000275211920200772
12.79000967,0.000193554615819236
12.81000967,0.000280449153538408
12.83000967,0.000413915136681988
12.85000967,0.000383319736541865
12.87000967,0.000331323290306198
12.89000967,0.000110869534121789
12.91000967,0.00014185652767099
12.93000967,0.000325296682176526
12.95000967,0.000275576141441514
12.97000967,0.000414665320791921
12.99000967,0.000220178119708259
13.01000967,0.000329823958590514
13.03000967,0.000424905301633734
13.05000967,0.000354563520693707
13.07000967,0.000192504789130156
13.09000966,0.000444494227458469
13.11000966,0.00027908478929558
13.13000966,0.000172830077643518
13.15000966,0.000405557638383682
13.17000966,0.000428140959053305
13.19000966,0.00025515631118374
13.21000966,0.000137615551554298
13.23000966,0.000183926625596892
13.25000966,0.000307895512745096
13.27000966,9.79152352920019e-05
13.29000966,0.000184754391515908
13.31000966,0.000104103102406852
13.33000966,0.000189611054946425
13.35000966,0.000140444376081271
13.37000966,0.0001368952628748
13.39000966,0.000130896283046699
13.41000966,0.000213827774560901
13.43000966,0.000258717885189792
13.45000966,0.000380442922838046
13.47000966,0.000176736063934644
13.49000965,0.000123640165004674
13.51000965,0.00040992422022984
13.53000965,0.000254020884041858
13.55000965,0.00018443271591147
13.57000965,0.00102548866975131
13.59000965,0.000116291783383132
13.61000965,0.000144054981232983
13.63000965,0.000491564907535744
13.65000965,0.000164080162013891
13.67000965,0.00085646871879516
13.69000965,0.000890255891658277
13.71000965,0.000220691945696064
13.73000965,9.73117338051417e-05
13.75000965,0.000368497059803491
13.77000965,0.000633885646595646
13.79000965,0.000541297650570698
13.81000965,0.000232191659983077
13.83000965,0.000187498128363122
13.85000965,0.000578744365508641
13.87000965,0.000125104257871786
13.89000964,0.000119729073597838
13.91000964,0.00045367188631894
13.93000964,0.00098191642306073
13.95000964,7.96194201746987e-05
13.97000964,0.00016335204198013
13.99000964,0.000307358924737816
14.01000964,0.00069348143203138
14.03000964,0.000155681164214698
14.05000964,0.000228612789485056
14.07000964,0.000353490893331805
14.09000964,0.000276078899949486
14.11000964,0.000140280978025819
14.13000964,0.000152571116234773
14.15000964,0.000156348652510479
14.17000964,0.000581684284740545
14.19000964,0.000393419647879961
14.21000964,0.000296523081115943
14.23000964,0.000257096939899686
14.25000964,0.000490425050164023
14.27000964,0.000127146413613913
14.29000963,0.000119507542369826
14.31000963,0.000107875242348721
14.33000963,0.00024872768726822
14.35000963,0.000139116407752491
14.37000963,0.000139584989379001
14.39000963,0.000266919324178149
14.41000963,0.000872757505175527
14.43000963,0.000187375353605221
14.45000963,0.00014752046303536
14.47000963,0.000132767013768289
14.49000963,0.000199541506511171
14.51000963,0.000327877341219937
14.53000963,0.000262155896624312
14.55000963,0.00097719944503175
14.57000963,0.000104678907277945
14.59000963,0.000227810999868088
14.61000963,0.000624618874294833
14.63000963,0.00106786605072361
14.65000963,0.000425587941805559
14.67000963,0.000282549860426444
14.69000962,0.000326614773039408
14.71000962,0.000283086210209566
14.73000962,0.000235389541240618
14.75000962,0.000296993480400189
14.77000962,0.00071297831834596
14.79000962,0.000671655913892749
14.81000962,0.000275942816065868
14.83000962,0.000389515536757252
14.85000962,0.000620520014596894
14.87000962,0.000461756544038475
14.89000962,0.000590664787691405
14.91000962,0.000220225603062577
14.93000962,0.00034251207561405
14.95000962,0.000255126468438415
14.97000962,0.000143665947873681
14.99000962,0.00021947362163232
15.01000962,0.00025359187499894
15.03000962,0.000270080685824059
15.05000962,0.000182844055913371
15.07000961,0.000193997579948432
15.09000961,0.000367537281283849
15.11000961,0.000532737922846793
15.13000961,0.000231288142141891
15.15000961,0.000185974353763178
15.17000961,0.000580722236985876
15.19000961,0.000652537442963158
15.21000961,0.000149381036444183
15.23000961,8.77418725903035e-05
15.25000961,0.000255113482257835
15.27000961,0.000731466598607554
15.29000961,0.000317943707261522
15.31000961,0.000141692427885058
15.33000961,0.000361207332970629
15.35000961,0.000720878879582525
15.37000961,0.000432278436865693
15.39000961,0.000220876763879656
15.41000961,0.000270099172033221
15.43000961,0.000208123379957405
15.45000961,0.000267073422116127
15.4700096,0.000133873445289328
15.4900096,0.000322862966974391
15.5100096,0.00111985403134105
15.5300096,0.000154036683128419
15.5500096,0.000254885645029117
15.5700096,8.93615786227802e-05
15.5900096,0.000333659518304777
15.6100096,0.000124810607483207
15.6300096,0.000222208498569749
15.6500096,0.000344906301158892
15.6700096,0.00016065374804183
15.6900096,0.000205284533496372
15.7100096,9.85477787701312e-05
15.7300096,0.00017413345144315
15.7500096,0.00020852136553852
15.7700096,0.000116267715999974
15.7900096,0.000196000297764671
15.8100096,0.000187736933518284
15.8300096,0.000238671636823959
15.8500096,0.000329610893901807
15.87000959,0.00022025306594094
15.89000959,0.000186380390420523
15.91000959,0.000329992011512727
15.93000959,0.000166791345102884
15.95000959,0.000220486570648503
15.97000959,0.000245304872976061
15.99000959,0.000328682215410449
16.01000959,0.000224648559906984
16.03000959,0.000263084308939977
16.05000959,0.000175975858435388
16.07000959,0.000389323894405481
16.09000959,0.000258453831531785
16.11000959,0.000199451621401123
16.13000959,0.000106411012149794
16.15000959,0.000297460495010729
16.17000959,0.00041366022755989
16.19000959,0.00023160302303179
16.21000959,0.000373576642500038
16.23000959,0.000284393182294001
16.25000959,0.000310709368493808
16.27000958,0.000326842584683002
16.29000958,0.000247064549501597
16.31000958,0.000137903711652464
16.33000958,0.000213538317589127
16.35000958,0.000431277456498071
16.37000958,0.00010791892258234
16.39000958,0.000235767818062866
16.41000958,0.000136515703339644
16.43000958,0.000149866477481539
16.45000958,0.000174484024920017
16.47000958,0.00019963260262235
16.49000958,0.000188052032434572
16.51000958,0.00028444129387156
16.53000958,0.000137685329477526
16.55000958,0.000260371246605255
16.57000958,0.00012967732593911
16.59000958,0.000104828788992775
16.61000958,0.00010440350998633
16.63000958,0.000144687041658899
16.65000958,0.000451515853060212
16.67000957,0.000181367763313877
16.69000957,0.000123884614921382
16.71000957,0.000227103561666212
16.73000957,0.000159810487679664
16.75000957,0.000236312538301566
16.77000957,0.00052973939598077
16.79000957,0.00037447433206464
16.81000957,0.000241408251749366
16.83000957,0.000368482191053743
16.85000957,0.000166142898113033
16.87000957,0.000208847986425042
16.89000957,0.000335668484488
16.91000957,0.000265530145955142
16.93000957,0.000331162638646305
16.95000957,0.000537182434637438
16.97000957,8.21605109549133e-05
16.99000957,0.000164727318687522
17.01000957,0.000375128107831338
17.03000957,0.000172335577770487
17.05000956,0.000178893383502711
17.07000956,0.000142614930221444
17.09000956,0.000246593132379412
17.11000956,0.000103790492228101
17.13000956,0.000253280290215076
17.15000956,0.000159304503394256
17.17000956,0.000145814956331287
17.19000956,0.000224112086860498
17.21000956,0.000401309336008505
17.23000956,8.70151015600799e-05
17.25000956,0.000149521409542008
17.27000956,0.000256052361580244
17.29000956,0.000204442836638815
17.31000956,0.000269782281261682
17.33000956,0.000141513005088949
17.35000956,0.000136069246647766
17.37000956,0.000311649283550504
17.39000956,0.000230743518685464
17.41000956,0.00014598270079479
17.43000956,0.000269439602830269
17.45000955,0.000531268804891081
17.47000955,0.00029222213875058
17.49000955,0.000439964438498041
17.51000955,0.000233289785035907
17.53000955,0.000261226410558153
17.55000955,0.00020377968032286
17.57000955,0.000334659689446128
17.59000955,0.000812464519833875
17.61000955,0.00065793041085599
17.63000955,0.000132448681341016
17.65000955,0.000114801144999683
17.67000955,0.000274953616757561
17.69000955,0.000397419651484176
17.71000955,0.000281689008477026
17.73000955,0.000324060178653554
17.75000955,0.000189494748076805
17.77000955,0.00101658148953863
17.79000955,0.000569331073380591
17.81000955,0.000141272859474735
17.83000955,0.000152572794365584
17.85000954,0.000640108273537134
17.87000954,0.000191691702186967
17.89000954,0.000337856691300762
17.91000954,0.000186361339642355
17.93000954,0.000301339366121855
17.95000954,0.000128030066977093
17.97000954,0.000216343141892778
17.99000954,0.000113633258431462
18.01000954,0.000871479520375483
18.03000954,0.000223116519920516
18.05000954,0.000299388805521303
18.07000954,8.63033096388432e-05
18.09000954,0.000649295488422713
18.11000954,0.00025481110807198
18.13000954,0.000208021909222458
18.15000954,0.000554825543262116
18.17000954,0.000438349804028261
18.19000954,0.00015667065101531
18.21000954,0.000362610795156109
18.23000954,0.000567844181399317
18.25000953,0.000189836077783433
18.27000953,0.000137845675866432
18.29000953,0.000209330594706315
18.31000953,0.000433786157940846
18.33000953,0.000417772676648051
18.35000953,0.000286919925675465
18.37000953,0.000333067820764613
18.39000953,0.00096398382115146
18.41000953,0.000238199707735339
18.43000953,0.000113377855936968
18.45000953,0.000333002110968296
18.47000953,0.000486280265538616
18.49000953,9.75229653358966e-05
18.51000953,0.000123393813107747
18.53000953,0.000612866910573936
18.55000953,0.000286159419387393
18.57000953,0.000527878562129659
18.59000953,0.000179646923188996
18.61000953,0.000157567669715509
18.63000953,0.00106778608068532
18.65000952,0.000291308516289186
18.67000952,0.00020540049876239
18.69000952,0.000315533295596563
18.71000952,0.000728308468047213
18.73000952,0.000321911850956018
18.75000952,0.000382709260797031
18.77000952,0.000437161211174565
18.79000952,0.000504329817058971
18.81000952,0.000140158123024203
18.83000952,0.000211321498564929
18.85000952,0.000251100536830138
18.87000952,0.000790422439881576
18.89000952,0.000338957015978234
18.91000952,0.000172180647493016
18.93000952,0.000693255076664837
18.95000952,0.000666695472818826
18.97000952,0.000270846411205472
18.99000952,0.000260431933139191
19.01000952,0.000347130152334257
19.03000951,0.000748266031877119
19.05000951,0.000250877495018692
19.07000951,0.000216317493977588
19.09000951,0.000243519416307999
19.11000951,0.000489529105174513
19.13000951,0.000186180933446671
19.15000951,0.000143204617357827
19.17000951,0.000465130270153389
19.19000951,0.00113074448389722
19.21000951,0.000958737742464909
19.23000951,0.000138942544193269
19.25000951,0.000151536775926414
19.27000951,0.000416800758080156
19.29000951,0.000281377485479949
19.31000951,0.000343975550800721
19.33000951,0.000164588961597043
19.35000951,0.000431409590625172
19.37000951,0.00016032309977865
19.39000951,0.00023992579933023
19.41000951,0.000219039226679798
19.4300095,0.000753225363272425
19.4500095,0.000690897760454262
19.4700095,0.00010968518300257
19.4900095,0.000154887055900145
19.5100095,0.000910162332259067
19.5300095,0.000166648171000793
19.5500095,0.000231594306632646
19.5700095,0.000450442202556751
19.5900095,0.000120573170783526
19.6100095,0.000130321259961658
19.6300095,0.000206863343934039
19.6500095,0.000363548291981646
19.6700095,0.000451765070158046
19.6900095,0.000138465924878603
19.7100095,0.000330381097618628
19.7300095,0.000237943287970289
19.7500095,0.000223527763786673
19.7700095,0.000201418088908465
19.7900095,0.000129471387341236
19.8100095,0.000166278887756907
19.83000949,0.000261138600252002
19.85000949,8.59840457953465e-05
19.87000949,0.000181770473284803
19.89000949,0.000256023599738314
19.91000949,0.000230440893176488
19.93000949,0.000218975676360679
19.95000949,0.000159145407018602
19.97000949,0.000216230661339361
19.99000949,0.000423394525071746
